week N P K Na Ca Mg Nx y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
43 9.8 8.89 8.75 31 19.4 21.1 8 17.7281343765389 17.4718201706663 NA NA NA NA NA NA NA NA
43 9.9 9.04 8.78 34 20.69 23 7.7 17.1144902574869 17.5218078014337 NA NA NA NA NA NA NA NA
44 9.6 8.5 8.42 32.5 20 19.5 8.5 16.9788014925393 16.5713962600196 17.0152274481721 17.1427996197275 16.9984346182468 17.4372041618551 16.9689364128785 16.8085505660846 17.601517206062 17.2944271513311
44 9.85 8.6 8.5 31.4 21.5 21.3 14 16.9505745956301 17.3893441392385 16.9210763902618 16.7606905434679 17.5536571834454 NA NA NA NA NA
45 9.68 9.58 9.5 24.3 18 25.2 0.82 16.8350871915996 17.4798920990283 17.2906368971765 NA NA NA NA NA NA NA
45 9.82 8.86 8.74 33 19.5 21 8.3 16.7371603154184 17.6417636820248 NA NA NA NA NA NA NA NA
45 9.8 8.89 8.75 37.07 20.92 16.46 9.14 17.0689514015037 16.9715745111936 NA NA NA NA NA NA NA NA
45 9.8 8.89 8.75 35.58 19 17.24 11.21 17.1293600490254 17.4594349508696 NA NA NA NA NA NA NA NA
45 9.8 8.89 8.75 24.9 18.5 23.5 12.04 16.7922802547318 17.0862457903064 NA NA NA NA NA NA NA NA
45 9.26 9.9 9.19 28.53 18.8 19.02 0.2 16.4109101485157 16.9628789803309 NA NA NA NA NA NA NA NA
45 8 24.21 15.31 8.05 23.69 11.76 21.97 13.0092985154105 14.2612936238506 NA NA NA NA NA NA NA NA
45 13.56 21.75 4.39 14.59 17.12 20.21 17.51 14.4413160315891 NA NA NA NA NA NA NA NA NA
45 12.52 23.02 16.9 22.65 20.5 16.91 7.15 13.0102521768731 NA NA NA NA NA NA NA NA NA
45 14.44 8.4 0.79 4.58 20.68 17.97 26.36 10.4531161267723 NA NA NA NA NA NA NA NA NA
45 10.29 20.3 0.7 31.42 16.7 4.26 27.4 11.0891335682124 NA NA NA NA NA NA NA NA NA
45 8.75 11.29 7.96 27.2 11.62 21.49 9.54 16.7412108984233 NA NA NA NA NA NA NA NA NA
46 20.18 16.31 15.26 35.78 28.6 24.29 32.61 14.7039935213278 13.5777735474658 NA NA NA NA NA NA NA NA
46 15.9 16.64 11.35 35.49 30.82 18.52 27.96 14.8155014940217 14.9199289349556 NA NA NA NA NA NA NA NA
46 14.7 18.46 18.72 28.47 30.36 19.43 22.84 13.7819864820166 NA NA NA NA NA NA NA NA NA
46 9.65 7.7 11 27.8 19.49 20 10.95 17.1582116070559 NA NA NA NA NA NA NA NA NA
46 9.82 4 10.8 30.6 19.2 21.2 8.8 16.3025434430986 NA NA NA NA NA NA NA NA NA
46 7.28 5.87 0.32 39.26 14.46 0.1 6.07 9.99044881291085 NA NA NA NA NA NA NA NA NA
46 9.72 7.04 8.81 27.14 3.56 18.99 9.98 16.6819899802694 NA NA NA NA NA NA NA NA NA
46 12.59 8.08 11.2 9.4 13.73 9.04 31.18 17.2614832983828 NA NA NA NA NA NA NA NA NA
46 1.26 15.04 9.51 1.59 5.21 25.7 18.49 15.9673139880526 NA NA NA NA NA NA NA NA NA
46 19.31 8.09 15.52 25.43 2.92 19.4 8.93 14.6005062984906 NA NA NA NA NA NA NA NA NA
47 9.14 14.03 10.59 5.89 0.91 15.68 17.91 14.943591129894 15.3002947703876 NA NA NA NA NA NA NA NA
47 9.9 7.1 7.58 29.65 21.01 20.52 7.58 16.7770622392098 17.5058186209188 NA NA NA NA NA NA NA NA
47 9 11 8.6 13.6 8.45 25.7 43.2 17.2142893038048 16.660382253851 NA NA NA NA NA NA NA NA
47 10.59 7.4 8.76 39.26 21.1 25.7 3 17.3127190900361 NA NA NA NA NA NA NA NA NA
47 1 7.6 9.98 29.54 21.1 25.7 6.75 15.272631072937 NA NA NA NA NA NA NA NA NA
47 11.9 4.07 9.18 28.43 21.1 25.7 3 16.9087022211285 NA NA NA NA NA NA NA NA NA
47 11.96 5.91 9.28 28.89 22.1 28.38 3.5 17.132050442144 17.3400021911763 NA NA NA NA NA NA NA NA
47 11.24 6.99 8.7 28.31 21.1 31.23 1.98 17.9499700758359 17.073799730276 NA NA NA NA NA NA NA NA
48 11.5 9.4 7.9 43.19 22.01 34.34 2.35 17.1658679479599 17.1387539631199 17.8806771525778 NA NA NA NA NA NA NA
48 11.22 9.1 7.22 47.5 22.01 37.76 31.72 17.0683653836945 16.9296163527059 16.7084888775943 NA NA NA NA NA NA NA
48 14.21 8.33 7.44 35.61 21.87 36.05 7.96 16.5965542509495 16.8732121218601 17.3311185722967 NA NA NA NA NA NA NA
48 13.34 5.86 12.08 19.79 15.64 15.35 45.86 18.1584559064545 16.7869911557008 16.9757640677866 NA NA NA NA NA NA NA
48 10.45 9.29 7.71 34.71 22.19 29.96 4.78 16.8262567658774 17.4962100874806 NA NA NA NA NA NA NA NA
48 11.66 8.64 7.83 43.13 20.9 33.96 0.65 17.1788702440424 17.516979317596 NA NA NA NA NA NA NA NA
