week N P K Na Ca Mg Nx y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
43 9.110784 9.094239 8.838965 28.657524 40.80133 14.413634 32.545549 16.7180466537965 16.3202982003411 16.509700878686 15.9430114807202 16.3023833722546 16.1090984596069 16.1502789954812 16.3409686108585 16.0234021468854 16.2398282411828
43 12.810245 9.167956 8.471464 28.657524 40.854751 14.413634 6.5 16.7830103292808 NA NA NA NA NA NA NA NA NA
43 12.810245 9.167956 8.471464 28.657524 40.854751 14.413634 6.5 15.3792944369593 NA NA NA NA NA NA NA NA NA
43 16.021495 6.203637 9.561292 28.657524 40.63433 14.413634 20.503245 16.1236892714547 NA NA NA NA NA NA NA NA NA
43 16.021495 6.203637 9.561292 28.657524 40.63433 14.413634 20.503245 16.1629330514637 NA NA NA NA NA NA NA NA NA
43 11.409945 13.670014 8.929026 28.657524 40.507052 14.413634 19.324947 15.4009132390045 15.6087942474352 15.0316311135701 15.5084466643509 15.3306531059091 15.5555931075676 15.1289885916377 15.6288120240842 14.9688889390455 15.4789660946703
43 11.409945 13.670014 8.929026 28.657524 40.507052 14.413634 19.324947 15.2615177436201 NA NA NA NA NA NA NA NA NA
44 11 0 9.838307 30 40 14.234 27.985 12.8287902723776 12.4276844833919 12.4763393456608 12.8436886336977 12.8416590485951 12.6835787440869 12.5113682479998 13.2390553237247 12.6799555493042 12.3477741219502
44 11 0 9.838307 30 40 14.234 27.985 12.2265255792574 12.9909190345379 12.893771221635 12.3503454154185 12.7974720160682 13.8587150706228 13.0952312428329 13.2877662293331 12.8441151558979 12.8184790733481
44 11 5 11.4 30 44.1 11.91 20 16.1340777574214 16.0280511320904 16.3968439706772 16.4550173825901 16.0685667317733 15.7592492899761 15.8381365033685 16.0761341786035 15.7440035257779 15.8267062858904
44 11 5 11.4 30 44.1 11.91 20 15.7798186671366 15.7807655289034 15.4771288217733 16.1486903084265 16.1210398398284 16.6921255764073 16.3677470033286 16.547637838393 15.7509942950073 16.0690857939633
44 11 5 16.1 30 46.61637 14.68433 20 15.3727927772051 15.9493920613751 15.4895065204033 16.0198190793048 15.6067069802737 15.427470759688 15.8446010484315 15.8913397166275 15.3575230315861 15.7202475800582
44 11 5 16.1 30 46.61637 14.68433 20 15.9155019871212 15.8357900236672 15.8026636462016 15.0472535529171 15.4006359272641 16.2276569382071 15.5863970881262 16.3200490546453 15.7387329605861 16.1688233045062
