FileNumber,BeThickness,EffectiveLaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,Time,ElectronFluxLimiter,ShockLocation
549,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,0.000000024,0.6,3127.564
550,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,2.45E-08,0.6,3175.588
551,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,0.000000025,0.6,3223.612
552,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,0.000000019,0.6,2629.315
553,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,1.95E-08,0.6,2683.342
554,22,21,2790.933327,1.131873016,1.93650794,438.095238,496.8253968,848.809526,0.00000002,0.6,2735.368
555,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,1.25E-08,0.6,1782.891
556,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000014,0.6,1990.995
557,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,1.45E-08,0.6,2059.03
558,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000015,0.6,2125.062
559,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,1.55E-08,0.6,2191.095
560,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000016,0.6,2235.118
561,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000018,0.6,2507.254
562,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,1.85E-08,0.6,2569.285
563,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000019,0.6,2627.314
564,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,1.95E-08,0.6,2681.341
565,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000025,0.6,3263.632
566,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.55E-08,0.6,3311.656
567,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000026,0.6,3357.679
568,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.00000002,0.6,2743.372
569,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.05E-08,0.6,2797.399
570,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000021,0.6,2849.425
571,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.15E-08,0.6,2903.452
572,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000022,0.6,2955.478
573,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.25E-08,0.6,3007.504
574,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000023,0.6,3059.53
575,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.35E-08,0.6,3111.556
576,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000024,0.6,3163.582
577,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.45E-08,0.6,3213.607
578,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,0.000000027,0.6,3449.725
579,23,21,2821.149208,1.32488889,1.47619048,419.047619,527.3015872,784.9206378,2.65E-08,0.6,3403.702
580,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000021,0.6,2985.493
581,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.15E-08,0.6,3047.524
582,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.05E-08,0.6,2929.465
583,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000023,0.6,3221.611
584,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.35E-08,0.6,3277.639
585,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000024,0.6,3329.665
586,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.45E-08,0.6,3385.693
587,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000025,0.6,3439.72
588,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.55E-08,0.6,3493.747
589,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000026,0.6,3545.773
590,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.65E-08,0.6,3595.798
591,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000027,0.6,3649.825
592,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,1.45E-08,0.6,2135.068
593,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000015,0.6,2205.103
594,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000022,0.6,3109.555
595,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,2.25E-08,0.6,3165.583
596,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000018,0.6,2611.306
597,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,1.85E-08,0.6,2675.338
598,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000017,0.6,2481.241
599,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,1.75E-08,0.6,2547.274
600,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.00000002,0.6,2861.431
601,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,0.000000019,0.6,2737.369
602,24,21,2851.365089,1.016063492,1.33333333,526.984126,462.5396826,803.174605,1.95E-08,0.6,2799.4
603,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,8.50E-09,0.6,1252.626
604,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000008,0.6,1182.591
605,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.65E-08,0.6,3335.668
606,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000027,0.6,3383.692
607,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.00000002,0.6,2729.365
608,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.15E-08,0.6,1688.844
609,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000012,0.6,1758.879
610,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000013,0.6,1890.945
611,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.35E-08,0.6,1958.979
612,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000014,0.6,2027.014
613,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.45E-08,0.6,2091.045
614,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000015,0.6,2157.079
615,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.55E-08,0.6,2217.109
616,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000016,0.6,2277.139
617,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.85E-08,0.6,2567.284
618,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000019,0.6,2625.313
619,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,1.95E-08,0.6,2677.339
620,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000022,0.6,2907.454
621,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.05E-08,0.6,2775.388
622,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000021,0.6,2819.41
623,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.15E-08,0.6,2863.432
624,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000024,0.6,3107.554
625,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.25E-08,0.6,2963.482
626,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000023,0.6,3005.503
627,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.35E-08,0.6,3061.531
628,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000026,0.6,3291.646
629,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.45E-08,0.6,3155.578
630,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,0.000000025,0.6,3199.6
631,25,21,2881.580951,1.276634922,1.92063492,412.6984126,465.079365,812.3015858,2.55E-08,0.6,3245.623
632,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000008,0.6,1194.597
633,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.45E-08,0.6,2043.021
634,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,8.50E-09,0.6,1264.632
635,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000009,0.6,1334.667
636,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,9.50E-09,0.6,1402.701
637,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.00000001,0.6,1468.734
638,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.05E-08,0.6,1536.768
639,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000011,0.6,1602.801
640,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.15E-08,0.6,1666.833
641,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000012,0.6,1732.866
642,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.25E-08,0.6,1796.898
643,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000013,0.6,1856.928
644,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.35E-08,0.6,1920.96
645,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000014,0.6,1982.991
646,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.25E-08,0.6,2933.467
647,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000023,0.6,2985.493
648,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000015,0.6,2103.052
649,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.55E-08,0.6,2163.082
650,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000016,0.6,2221.111
651,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.85E-08,0.6,2505.253
652,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000019,0.6,2559.28
653,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,1.95E-08,0.6,2615.308
654,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.00000002,0.6,2665.333
655,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.05E-08,0.6,2717.359
656,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000021,0.6,2771.386
657,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.15E-08,0.6,2823.412
658,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000022,0.6,2875.438
659,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.45E-08,0.6,3133.567
660,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000025,0.6,3185.593
661,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.35E-08,0.6,3037.519
662,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000024,0.6,3089.545
663,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.65E-08,0.6,3331.666
664,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000027,0.6,3381.691
665,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,2.55E-08,0.6,3233.617
666,26,21,2911.796831,1.180126984,1.11111111,565.079366,519.68254,1113.492066,0.000000026,0.6,3283.642
667,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000013,0.6,1922.961
668,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.35E-08,0.6,1992.996
669,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000019,0.6,2695.348
670,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.95E-08,0.6,2753.377
671,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.00000002,0.6,2805.403
672,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.05E-08,0.6,2867.434
673,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000021,0.6,2919.46
674,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000014,0.6,2065.032
675,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.45E-08,0.6,2125.062
676,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000015,0.6,2193.096
677,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.55E-08,0.6,2253.126
678,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000017,0.6,2461.231
679,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.75E-08,0.6,2521.261
680,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000018,0.6,2581.291
681,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.85E-08,0.6,2639.32
682,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000011,0.6,1638.819
683,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.15E-08,0.6,1708.854
684,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000012,0.6,1780.89
685,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,1.25E-08,0.6,1852.927
686,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.65E-08,0.6,3491.746
687,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000027,0.6,3539.77
688,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000023,0.6,3135.568
689,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.15E-08,0.6,2973.487
690,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000022,0.6,3029.515
691,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.25E-08,0.6,3083.542
692,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000025,0.6,3339.67
693,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.35E-08,0.6,3185.593
694,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000024,0.6,3237.619
695,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.45E-08,0.6,3289.645
696,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,2.55E-08,0.6,3391.696
697,27,21,2942.012693,1.073968257,1.84126984,504.761904,534.9206352,958.3333353,0.000000026,0.6,3443.722
698,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.65E-08,0.6,2251.125
699,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.55E-08,0.6,2137.069
700,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000016,0.6,2195.098
701,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.45E-08,0.6,3081.541
702,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.85E-08,0.6,2489.245
703,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000019,0.6,2541.271
704,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.95E-08,0.6,2595.298
705,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.00000002,0.6,2645.323
706,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.05E-08,0.6,2699.35
707,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000021,0.6,2747.374
708,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.15E-08,0.6,2795.398
709,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000022,0.6,2843.422
710,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.25E-08,0.6,2891.446
711,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000023,0.6,2939.47
712,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.35E-08,0.6,2987.494
713,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000024,0.6,3035.518
714,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,9.50E-09,0.6,1378.689
715,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.00000001,0.6,1444.722
716,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.05E-08,0.6,1508.754
717,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000011,0.6,1574.787
718,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.15E-08,0.6,1638.819
719,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000012,0.6,1702.851
720,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.25E-08,0.6,1764.882
721,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000013,0.6,1828.914
722,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.35E-08,0.6,1892.947
723,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000014,0.6,1956.979
724,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,1.45E-08,0.6,2021.01
725,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000015,0.6,2083.042
726,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.55E-08,0.6,3171.586
727,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000026,0.6,3217.609
728,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,2.65E-08,0.6,3261.631
729,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000025,0.6,3127.564
730,28,21,2972.228574,1.440698414,1.98412698,571.428572,523.4920632,1040.476191,0.000000027,0.6,3303.652
731,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000026,0.6,3515.758
732,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.65E-08,0.6,3563.782
733,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000027,0.6,3621.811
734,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000014,0.6,2121.061
735,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,1.45E-08,0.6,2195.098
736,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000015,0.6,2249.125
737,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000017,0.6,2531.266
738,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,1.75E-08,0.6,2599.3
739,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000018,0.6,2661.331
740,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,1.85E-08,0.6,2723.362
741,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000019,0.6,2783.392
742,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,1.95E-08,0.6,2839.42
743,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.00000002,0.6,2897.449
744,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.05E-08,0.6,2953.477
745,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000021,0.6,3005.503
746,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.15E-08,0.6,3057.529
747,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000022,0.6,3109.555
748,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.25E-08,0.6,3159.58
749,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000023,0.6,3207.604
750,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.35E-08,0.6,3261.631
751,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000024,0.6,3313.657
752,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.45E-08,0.6,3365.683
753,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,0.000000025,0.6,3413.707
754,29,21,3002.444436,1.353841273,1.28571429,482.539682,489.2063496,620.6349204,2.55E-08,0.6,3465.733
755,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,1.45E-08,0.6,2167.083
756,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000015,0.6,2231.115
757,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000017,0.6,2501.25
758,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,1.75E-08,0.6,2567.284
759,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000018,0.6,2631.316
760,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,1.85E-08,0.6,2693.347
761,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000019,0.6,2755.378
762,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,1.95E-08,0.6,2817.409
763,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.00000002,0.6,2879.44
764,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.05E-08,0.6,2937.469
765,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000021,0.6,2997.499
766,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.15E-08,0.6,3055.528
767,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000022,0.6,3113.557
768,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000024,0.6,3339.67
769,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.25E-08,0.6,3171.586
770,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000023,0.6,3227.614
771,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.35E-08,0.6,3285.643
772,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000026,0.6,3551.776
773,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.45E-08,0.6,3395.698
774,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,0.000000025,0.6,3449.725
775,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.55E-08,0.6,3499.75
776,30,21,3032.660317,0.929206351,1.079365079,590.47619,513.3333336,921.825395,2.65E-08,0.6,3603.802
777,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,1.55E-08,0.6,2229.115
778,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,2.15E-08,0.6,2943.472
779,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000022,0.6,2997.499
780,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,2.25E-08,0.6,3049.525
781,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000023,0.6,3089.545
782,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000016,0.6,2287.144
783,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,1.75E-08,0.6,2481.241
784,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000018,0.6,2541.271
785,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,1.85E-08,0.6,2601.301
786,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000019,0.6,2663.332
787,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,1.95E-08,0.6,2721.361
788,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.00000002,0.6,2779.39
789,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,2.05E-08,0.6,2833.417
790,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000021,0.6,2889.445
791,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000007,0.6,1082.541
792,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,7.50E-09,0.6,1154.577
793,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000008,0.6,1226.613
794,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,8.50E-09,0.6,1298.649
795,31,21,3062.876198,1.170476188,1.71428571,444.444444,509.5238096,1140.873014,0.000000009,0.6,1370.685
