LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,ObsTime,ShockLocation
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,1.80E-08,2055.028
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,1.85E-08,2103.052
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,1.90E-08,2149.074
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,1.95E-08,2197.099
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.00E-08,2243.122
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.25E-08,2473.237
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.30E-08,2517.259
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.35E-08,2559.28
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.40E-08,2605.303
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.45E-08,2649.325
2186.615874,1.402095235,1.3015873,469.84127,517.1428568,1076.984125,2.50E-08,2691.346
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,1.60E-08,2025.012
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,1.65E-08,2083.042
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,1.70E-08,2143.072
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,1.75E-08,2201.101
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,1.80E-08,2255.127
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.00E-08,2485.243
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.05E-08,2541.271
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.10E-08,2595.298
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.15E-08,2649.325
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.20E-08,2697.349
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.25E-08,2753.377
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.30E-08,2805.403
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.35E-08,2855.428
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.40E-08,2905.453
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.45E-08,2955.478
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.50E-08,3005.503
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.55E-08,3053.527
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.60E-08,3103.552
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.65E-08,3155.578
2216.831746,0.98711111,1,555.555556,505.7142856,739.2857168,2.70E-08,3203.602
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.30E-08,1660.83
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.35E-08,1722.861
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.40E-08,1784.892
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.45E-08,1846.923
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.50E-08,1906.953
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.55E-08,1966.984
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.60E-08,2019.01
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.65E-08,2075.038
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.70E-08,2147.073
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,1.75E-08,2203.102
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.00E-08,2473.237
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.05E-08,2525.263
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.10E-08,2575.288
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.15E-08,2623.312
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.20E-08,2671.336
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.25E-08,2721.361
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.30E-08,2767.384
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.35E-08,2813.407
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.40E-08,2857.429
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.45E-08,2901.451
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.50E-08,2947.474
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.55E-08,2991.496
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.60E-08,3035.518
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.65E-08,3079.54
2247.047619,1.141523812,1.57142857,425.396826,524.7619048,830.555553,2.70E-08,3123.562
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.65E-08,2007.004
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.70E-08,2065.032
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.75E-08,2121.061
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.80E-08,2175.088
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.85E-08,2225.113
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,1.90E-08,2277.139
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.10E-08,2489.245
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.15E-08,2539.27
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.20E-08,2587.294
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.25E-08,2635.318
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.30E-08,2683.342
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.35E-08,2731.366
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.40E-08,2777.389
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.45E-08,2821.411
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.50E-08,2867.434
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.55E-08,2911.456
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.60E-08,2957.479
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.65E-08,3001.501
2277.26349,1.286285712,1.20634921,600,529.8412696,857.9365068,2.70E-08,3051.526
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.50E-08,1978.99
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.55E-08,2043.021
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.60E-08,2107.053
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.65E-08,2169.084
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.70E-08,2227.114
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.90E-08,2473.237
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.95E-08,2531.266
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.00E-08,2587.294
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.05E-08,2641.321
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.10E-08,2695.348
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.15E-08,2749.375
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.20E-08,2803.402
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.25E-08,2855.428
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.30E-08,2905.453
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.35E-08,2957.479
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.40E-08,3007.504
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.45E-08,3059.53
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.50E-08,3109.555
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.55E-08,3157.579
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.60E-08,3207.604
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.65E-08,3255.628
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.70E-08,3303.652
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.65E-08,2195.098
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.70E-08,2247.124
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.90E-08,2473.237
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.95E-08,2521.261
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.00E-08,2569.285
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.05E-08,2621.311
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.10E-08,2671.336
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.15E-08,2721.361
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.20E-08,2769.385
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.25E-08,2819.41
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.30E-08,2867.434
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.35E-08,2911.456
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.40E-08,2957.479
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.45E-08,3017.509
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.50E-08,3067.534
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.55E-08,3077.539
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.60E-08,3165.583
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.65E-08,3213.607
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.70E-08,3259.63
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.60E-08,2141.071
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.65E-08,2203.102
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.90E-08,2493.247
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.95E-08,2547.274
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.00E-08,2601.301
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.05E-08,2647.324
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.10E-08,2697.349
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.15E-08,2751.376
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.20E-08,2797.399
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.25E-08,2839.42
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.35E-08,2933.467
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.40E-08,2981.491
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.45E-08,3023.512
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.50E-08,3065.533
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.55E-08,3133.567
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.60E-08,3157.579
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.65E-08,3203.602
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.20E-08,1624.812
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.25E-08,1688.844
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.30E-08,1750.875
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.35E-08,1814.907
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.40E-08,1878.939
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.45E-08,1940.97
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.50E-08,2001
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.55E-08,2057.029
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.60E-08,2117.059
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.65E-08,2177.089
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.70E-08,2233.116
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.90E-08,2479.24
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.95E-08,2535.268
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.00E-08,2591.296
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.05E-08,2643.322
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.10E-08,2697.349
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.15E-08,2749.375
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.20E-08,2801.401
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.25E-08,2851.426
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.30E-08,2903.452
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.35E-08,2953.477
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.40E-08,3003.502
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.45E-08,3055.528
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.50E-08,3105.553
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.55E-08,3153.577
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.60E-08,3201.601
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.65E-08,3249.625
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,2.70E-08,3299.65
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.00E-08,1314.657
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.05E-08,1374.687
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.10E-08,1432.716
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.15E-08,1490.745
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.20E-08,1548.774
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.40E-08,1780.89
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.45E-08,1840.92
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.50E-08,1896.948
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.55E-08,1954.978
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.60E-08,2013.006
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.65E-08,2069.034
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.70E-08,2115.058
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.75E-08,2169.084
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.80E-08,2219.11
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,1.85E-08,2269.135
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.05E-08,2491.246
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.10E-08,2539.27
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.15E-08,2589.295
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.20E-08,2635.318
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.25E-08,2681.341
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.30E-08,2727.364
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.35E-08,2771.386
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.40E-08,2815.408
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.45E-08,2859.43
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.50E-08,2903.452
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.55E-08,2947.474
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.60E-08,2989.495
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.65E-08,3033.517
2428.342852,1.344190476,1.87301587,552.380952,495.5555552,1003.968256,2.70E-08,3077.539
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,1.75E-08,2471.236
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,1.80E-08,2529.265
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,1.85E-08,2589.295
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,1.90E-08,2649.325
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,1.95E-08,2707.354
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.00E-08,2763.382
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.05E-08,2819.41
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.10E-08,2873.437
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.15E-08,2915.458
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.20E-08,2953.477
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.25E-08,2989.495
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.30E-08,3041.521
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.35E-08,3095.548
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.40E-08,3147.574
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.45E-08,3195.598
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.50E-08,3245.623
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.55E-08,3295.648
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.60E-08,3341.671
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.65E-08,3385.693
2458.558732,1.083619047,1.46031746,453.968254,481.5873016,584.1269842,2.70E-08,3421.711
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,1.80E-08,2509.255
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,1.85E-08,2565.283
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,1.90E-08,2621.311
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,1.95E-08,2677.339
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.00E-08,2731.366
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.05E-08,2783.392
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.10E-08,2829.415
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.15E-08,2879.44
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.20E-08,2925.463
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.25E-08,2969.485
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.30E-08,3021.511
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.35E-08,3073.537
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.40E-08,3123.562
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.45E-08,3171.586
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.50E-08,3221.611
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.53E-08,3253.627
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.55E-08,3271.636
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.60E-08,3331.666
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.65E-08,3391.696
2488.774594,0.909904762,1.85714286,561.904762,508.253968,702.7777765,2.70E-08,3443.722
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.10E-08,1468.734
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.15E-08,1536.768
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.15E-08,1542.771
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.20E-08,1608.804
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.25E-08,1672.836
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.35E-08,1800.9
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.40E-08,1862.932
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.45E-08,1920.96
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.50E-08,1982.991
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.55E-08,2041.021
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.65E-08,2157.079
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.70E-08,2219.11
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,1.95E-08,2483.242
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.00E-08,2533.267
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.05E-08,2581.291
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.10E-08,2627.314
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.15E-08,2673.337
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.20E-08,2719.36
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.25E-08,2767.384
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.30E-08,2813.407
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.35E-08,2859.43
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.40E-08,2903.452
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.45E-08,2951.476
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.50E-08,2995.498
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.55E-08,3039.52
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.60E-08,3097.549
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.65E-08,3141.571
2518.990474,1.411746031,1.80952381,441.269842,512.063492,794.0476185,2.70E-08,3175.588
2549.206356,1.373142859,1.41269841,542.857142,487.936508,821.4285723,1.30E-08,1714.857
2549.206356,1.373142859,1.41269841,542.857142,487.936508,821.4285723,1.35E-08,1778.889
