LaserEnergy,GasPressure,AspectRatio,NozzleLength,TaperLength,TubeDiameter,ObsTime,ShockLocation
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,8.50E-09,1150.575
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,9.00E-09,1214.607
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,9.50E-09,1274.637
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.00E-08,1338.669
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.05E-08,1400.7
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.10E-08,1464.732
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.15E-08,1526.763
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.20E-08,1588.794
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.25E-08,1650.825
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.30E-08,1714.857
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.35E-08,1778.889
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.40E-08,1840.92
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.45E-08,1906.953
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.50E-08,1970.985
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.55E-08,2035.017
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.60E-08,2097.049
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.65E-08,2161.081
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.70E-08,2223.112
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.85E-08,2409.205
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.90E-08,2467.234
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,1.95E-08,2523.262
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.00E-08,2579.29
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.05E-08,2635.318
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.10E-08,2689.345
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.15E-08,2745.373
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.20E-08,2797.399
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.25E-08,2849.425
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.30E-08,2899.45
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.35E-08,2949.475
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.40E-08,3003.502
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.45E-08,3049.525
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.50E-08,3099.55
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.55E-08,3149.575
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.60E-08,3197.599
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.65E-08,3247.624
2307.479364,0.948507937,1.174603171,428.571428,504.4444448,757.539684,2.70E-08,3297.649
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,8.50E-09,1114.557
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,9.00E-09,1178.589
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,9.50E-09,1248.624
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.00E-08,1322.661
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.05E-08,1398.699
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.10E-08,1466.733
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.15E-08,1536.768
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.20E-08,1608.804
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.25E-08,1684.842
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.30E-08,1750.875
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.35E-08,1816.908
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.40E-08,1882.941
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.45E-08,1948.974
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.50E-08,2011.005
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.55E-08,2073.037
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.60E-08,2133.066
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.65E-08,2189.094
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.70E-08,2245.123
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.85E-08,2407.204
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.90E-08,2457.229
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,1.95E-08,2507.254
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.00E-08,2557.279
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.05E-08,2607.304
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.10E-08,2657.329
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.15E-08,2707.354
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.20E-08,2753.377
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.25E-08,2801.401
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.30E-08,2847.424
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.35E-08,2893.447
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.40E-08,2945.473
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.45E-08,2993.497
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.50E-08,3045.523
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.55E-08,3091.546
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.60E-08,3139.57
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.65E-08,3185.593
2337.695237,1.363492063,1.9047619,587.301588,500.6349208,575,2.70E-08,3229.615
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,7.50E-09,1010.505
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,8.00E-09,1072.536
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,8.50E-09,1134.567
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,9.00E-09,1198.599
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,9.50E-09,1262.631
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.00E-08,1328.664
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.05E-08,1394.697
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.10E-08,1462.731
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.15E-08,1534.767
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.20E-08,1606.803
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.25E-08,1678.839
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.30E-08,1744.872
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.35E-08,1810.906
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.40E-08,1878.939
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.45E-08,1942.971
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.50E-08,2005.002
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.55E-08,2069.034
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.60E-08,2133.066
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.65E-08,2193.096
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.70E-08,2253.126
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.80E-08,2381.191
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.85E-08,2437.219
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.90E-08,2493.247
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,1.95E-08,2547.274
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.00E-08,2599.3
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.05E-08,2651.326
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.10E-08,2701.351
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.15E-08,2749.375
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.20E-08,2797.399
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.25E-08,2845.423
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.35E-08,2935.468
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.40E-08,2983.492
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.45E-08,3029.515
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.50E-08,3079.54
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.55E-08,3113.557
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.60E-08,3175.588
2367.911109,1.218730157,1.53968254,501.587302,463.8095238,684.5238093,2.65E-08,3223.612
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,7.50E-09,1046.523
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,8.00E-09,1112.556
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,8.50E-09,1178.589
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,9.00E-09,1242.621
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,9.50E-09,1306.653
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.00E-08,1368.684
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.05E-08,1432.716
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.10E-08,1494.747
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.15E-08,1558.779
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.20E-08,1620.81
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.25E-08,1682.841
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.30E-08,1746.873
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.35E-08,1808.904
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.40E-08,1872.937
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.45E-08,1934.968
2398.126991,0.919555555,1.63492063,431.746032,468.8888888,967.460316,1.50E-08,1994.998
