week N P K Na Ca Mg Nx y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
49 15.915162 5.497251 7.677905 40.916118 23.406382 41.607835 43.49893 17.4015059212379 16.8754420669136 18.4271229726158 NA NA NA NA NA NA NA
49 13.691015 5.339568 7.392612 36.670251 20.414155 46.991603 46.106532 17.9554061013689 17.6298439621828 17.2597127595247 NA NA NA NA NA NA NA
49 13.562922 6.125014 8.460765 37.881623 20.978479 35.851247 37.798511 16.984263729481 16.9235139122237 17.0461476603561 NA NA NA NA NA NA NA
49 14.957899 8.328989 14.813533 50.591168 43.524841 48.218482 50.845991 15.1999137575484 NA NA NA NA NA NA NA NA NA
49 4.635205 2.176542 4.503253 25.398261 8.115174 12.808809 36.917123 14.7480269062863 NA NA NA NA NA NA NA NA NA
49 6.667027 6.633256 13.390178 1.884749 23.744838 20.052115 47.446363 15.8269959270126 NA NA NA NA NA NA NA NA NA
49 13.565668 5.079689 7.047631 34.85609 18.771296 46.991603 48.366275 17.6357553838169 NA NA NA NA NA NA NA NA NA
49 14.975907 4.684259 7.225908 49.373508 19.982463 46.650191 49.606133 17.5889386160932 NA NA NA NA NA NA NA NA NA
49 23.787733 16.502221 36.490216 33.240059 23.165368 8.649685 26.93738 10.6610460681546 NA NA NA NA NA NA NA NA NA
49 11.13782 41.64135 18.0365 29.5707 23.43669 28.41513 24.28026 10.9247215676866 NA NA NA NA NA NA NA NA NA
50 13.41256 14.60749 17.62719 26.47721 34.84929 42.23626 10.10179 14.4180018790649 NA NA NA NA NA NA NA NA NA
50 13.989792 10.997375 9.193363 27.570902 23.707368 26.48624 32.435031 15.6683014859331 NA NA NA NA NA NA NA NA NA
50 13.62 5.51 7.83 35.33 10.83 44.7 46 18.8438656216495 NA NA NA NA NA NA NA NA NA
50 13.82 5.51 7.83 35.13 10.63 44.7 46.2 17.258314027512 NA NA NA NA NA NA NA NA NA
50 13.62 5.71 7.83 35.13 10.83 44.5 46.2 17.5336047605746 NA NA NA NA NA NA NA NA NA
50 13.62 5.51 8.03 35.33 10.63 44.5 46.2 17.4969207827459 NA NA NA NA NA NA NA NA NA
50 13.82 5.71 7.83 35.33 10.63 44.5 46 17.6737533965517 NA NA NA NA NA NA NA NA NA
50 13.82 5.51 8.03 35.13 10.83 44.5 46 17.3741864823665 NA NA NA NA NA NA NA NA NA
50 13.62 5.71 8.03 35.13 10.63 44.7 46 17.9384285877988 NA NA NA NA NA NA NA NA NA
50 13.82 5.71 8.03 35.33 10.83 44.7 46.2 17.346863905027 NA NA NA NA NA NA NA NA NA
50 13.617749 5.614352 7.934721 35.227039 10.729873 44.587558 46.006532 18.2297333254612 17.1990697866584 17.5849019684944 NA NA NA NA NA NA NA
50 13.327021 5.12427 7.094123 33.488491 18.142962 46.991603 48.366275 17.6293402995073 NA NA NA NA NA NA NA NA NA
50 14.040858 4.992594 7.398658 42.026045 17.977454 44.104183 49.606133 17.4884003400211 NA NA NA NA NA NA NA NA NA
50 13.297711 5.130897 7.129139 33.758853 18.035519 48.180507 49.606133 17.3976579568511 17.0160644339049 17.2581916196723 NA NA NA NA NA NA NA
